date,return
2009-10-05,0.014819
2009-10-06,0.014223
2009-10-07,0.002744
2009-10-08,0.007627
2009-10-09,0.006078
2009-10-12,0.003908
2009-10-13,-0.002045
2009-10-14,0.017068
2009-10-15,0.003653
2009-10-16,-0.007502
2009-10-19,0.008231
2009-10-20,-0.005296
2009-10-21,-0.009015
2009-10-22,0.010113
2009-10-23,-0.011498
2009-10-26,-0.010885
2009-10-27,-0.004594
2009-10-28,-0.019068
2009-10-29,0.021227
2009-10-30,-0.029401
2009-11-02,0.007311
2009-11-03,0.003159
2009-11-04,0.002577
2009-11-05,0.018228
2009-11-06,0.002617
2009-11-09,0.022521
2009-11-10,0.000182
2009-11-11,0.005097
2009-11-12,-0.010219
2009-11-13,0.005396
2009-11-16,0.014401
2009-11-17,0.001168
2009-11-18,-0.000628
2009-11-19,-0.013118
2009-11-20,-0.003557
2009-11-23,0.012622
2009-11-24,0.001533
2009-11-25,0.003507
2009-11-27,-0.016384
2009-11-30,0.003371
2009-12-01,0.012295
2009-12-02,-0.000449
2009-12-03,-0.007851
2009-12-04,0.005692
2009-12-07,-0.001533
2009-12-08,-0.011159
2009-12-09,0.003734
2009-12-10,0.005619
2009-12-11,0.004239
2009-12-14,0.006817
2009-12-15,-0.004659
2009-12-16,0.001525
2009-12-17,-0.012088
2009-12-18,0.005644
2009-12-21,0.010111
2009-12-22,0.003587
2009-12-23,0.001967
2009-12-24,0.004723
2009-12-28,0.002131
2009-12-29,-0.00142
2009-12-30,-0.000355
2009-12-31,-0.009645
2010-01-04,0.016817
2010-01-05,0.002644
2010-01-06,0.000703
2010-01-07,0.004212
2010-01-08,0.003323
2010-01-11,0.001395
2010-01-12,-0.00937
2010-01-13,0.00841
2010-01-14,0.002701
2010-01-15,-0.011287
2010-01-19,0.012417
2010-01-20,-0.010221
2010-01-21,-0.019416
2010-01-22,-0.022543
2010-01-25,0.005114
2010-01-26,-0.004199
2010-01-27,0.004745
2010-01-28,-0.011538
2010-01-29,-0.010928
2010-02-01,0.015431
2010-02-02,0.012031
2010-02-03,-0.004996
2010-02-04,-0.031353
2010-02-05,0.002065
2010-02-08,-0.007245
2010-02-09,0.012481
2010-02-10,-0.00196
2010-02-11,0.010412
2010-02-12,-0.000832
2010-02-16,0.015612
2010-02-17,0.004727
2010-02-18,0.005878
2010-02-19,0.002071
2010-02-22,0.00018
2010-02-23,-0.01222
2010-02-24,0.009157
2010-02-25,-0.001355
2010-02-26,0.000632
2010-03-01,0.010332
2010-03-02,0.002766
2010-03-03,0.000891
2010-03-04,0.003023
2010-03-05,0.014192
2010-03-08,0.000176
2010-03-09,0.001661
2010-03-10,0.004445
2010-03-11,0.004166
2010-03-12,8.7e-05
2010-03-15,0.000261
2010-03-16,0.007934
2010-03-17,0.00591
2010-03-18,-0.000513
2010-03-19,-0.005071
2010-03-22,0.005331
2010-03-23,0.007009
2010-03-24,-0.004866
2010-03-25,-0.001627
2010-03-26,-0.000601
2010-03-29,0.006328
2010-03-30,0.000682
2010-03-31,-0.003413
2010-04-01,0.006814
2010-04-05,0.008116
2010-04-06,0.002355
2010-04-07,-0.005728
2010-04-08,0.003459
2010-04-09,0.006545
2010-04-12,0.001588
2010-04-13,0.000751
2010-04-14,0.011285
2010-04-15,0.000826
2010-04-16,-0.016041
2010-04-19,0.003763
2010-04-20,0.008891
2010-04-21,-0.001821
2010-04-22,0.002979
2010-04-23,0.006506
2010-04-26,-0.003784
2010-04-27,-0.023935
2010-04-28,0.007568
2010-04-29,0.012321
2010-04-30,-0.017107
2010-05-03,0.012878
2010-05-04,-0.023795
2010-05-05,-0.005974
2010-05-06,-0.033778
2010-05-07,-0.014987
2010-05-10,0.043099
2010-05-11,-0.002845
2010-05-12,0.013889
2010-05-13,-0.012508
2010-05-14,-0.018272
2010-05-17,0.000527
2010-05-18,-0.013696
2010-05-19,-0.005709
2010-05-20,-0.038492
2010-05-21,0.014494
2010-05-24,-0.012914
2010-05-25,0.001021
2010-05-26,-0.006047
2010-05-27,0.03295
2010-05-28,-0.012629
2010-06-01,-0.016967
2010-06-02,0.025706
2010-06-03,0.003438
2010-06-04,-0.035768
2010-06-07,-0.01253
2010-06-08,0.010655
2010-06-09,-0.00536
2010-06-10,0.028813
2010-06-11,0.004843
2010-06-14,-0.001551
2010-06-15,0.022483
2010-06-16,-0.000357
