2000-10-06,15.2149,15.2803,14.5277,14.6913,3114289
2000-10-09,14.5605,14.6505,14.4296,14.4623,242397
2000-10-10,14.5441,14.5441,13.9061,14.0451,5966889
2000-10-11,13.857,14.0697,13.6116,14.0697,6868857
2000-10-12,13.9551,13.9551,13.1944,13.2517,1742046
2000-10-13,13.3662,14.0042,13.3662,13.9388,1939172
2000-10-16,13.9142,14.1106,13.8161,14.0615,259970
2000-10-17,14.1842,14.1842,13.5461,13.677,888596
2000-10-18,13.0226,13.8488,13.0226,13.5216,2617080
2000-10-19,13.8897,14.266,13.8897,14.1597,758325
2000-10-20,14.2005,14.3314,14.1351,14.2169,723560
2000-10-23,14.1678,14.2005,13.9224,13.9797,498546
2000-10-24,14.1024,14.5114,14.1024,14.3314,479636
2000-10-25,14.4623,14.6505,14.266,14.4132,827090
2000-10-26,14.2823,14.4214,13.7179,13.9469,1348749
2000-10-27,14.2005,14.4623,14.0778,14.405,2112231
2000-10-30,14.5359,15.0677,14.5359,14.9286,1931914
2000-10-31,15.0677,15.1494,14.7977,15.0513,352611
2000-11-01,14.9204,15.0513,14.8549,14.9858,952395
2000-11-02,15.133,15.2312,14.994,15.0594,110215
2000-11-03,15.084,15.1494,14.9531,15.0185,215655
2000-11-06,15.1658,15.2476,15.0185,15.223,213171
2000-11-07,15.2149,15.2967,15.0922,15.174,258824
2000-11-08,15.1494,15.1494,14.7977,14.904,971496
2000-11-09,14.8549,15.1494,14.7241,15.0104,933293
2000-11-10,14.9204,15.0758,14.7731,14.8468,806269
2000-11-13,14.7405,14.7895,14.2742,14.495,7607889
2000-11-14,14.8059,14.9204,14.5277,14.5769,7103231
2000-11-15,14.4623,14.6259,14.2987,14.4623,1710529
2000-11-16,14.3969,14.5932,14.315,14.4132,237430
2000-11-17,14.405,14.6259,14.1678,14.2987,1457817
2000-11-20,14.0369,14.1188,13.7752,13.8733,579345
2000-11-21,13.8733,13.9878,13.6116,13.9061,1058217
2000-11-22,13.7588,13.857,13.4807,13.5707,398646
2000-11-24,13.7097,13.7752,13.6525,13.6689,161216
2000-11-27,13.7425,13.8979,13.7425,13.857,420612
2000-11-28,13.8079,14.1188,13.8079,14.0042,2367234
2000-11-29,14.0533,14.3478,14.0042,14.3478,2298851
2000-11-30,14.266,14.5032,13.9388,14.2823,3216673
2000-12-01,14.3805,14.4623,14.1433,14.2005,780482
2000-12-04,14.1351,14.1924,13.9878,14.1351,3091367
2000-12-05,14.1678,14.8549,14.1188,14.7241,2083388
